rt,subject_id,group,phase,task,block,trial_n,watch_only,prop_SC,prop_OC,prop_R,trial_colour,trial_size,trial_velocity,trial_role,pressed,outcome,outcome_shown,completion_ms,completion_min
,698a1aecb901606f08bb1ecb,A,outcome,1,1,7,1,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,1,8,1,velocity,size,colour,blue,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,1,9,1,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,1,10,1,velocity,size,colour,red,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,1,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,2,0,velocity,size,colour,red,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,3,0,velocity,size,colour,red,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,4,0,velocity,size,colour,blue,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,5,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,6,0,velocity,size,colour,red,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,7,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,8,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
1253.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,9,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
1419.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,10,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
1277.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,11,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,12,0,velocity,size,colour,blue,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,13,0,velocity,size,colour,blue,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,14,0,velocity,size,colour,blue,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,15,0,velocity,size,colour,red,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,16,0,velocity,size,colour,red,large,slow,SC,0,0,1,1664996,27.749933333333335
1638.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,17,0,velocity,size,colour,blue,small,fast,R,1,0,1,1664996,27.749933333333335
1659.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,18,0,velocity,size,colour,red,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,19,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
1906.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,20,0,velocity,size,colour,red,small,fast,R,1,0,1,1664996,27.749933333333335
2869.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,21,0,velocity,size,colour,blue,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,22,0,velocity,size,colour,blue,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,23,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,24,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,25,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
1223.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,26,0,velocity,size,colour,blue,large,slow,SC,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,27,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,28,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,29,0,velocity,size,colour,blue,small,slow,SC,0,1,1,1664996,27.749933333333335
1344.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,30,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
1099.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,31,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,32,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
1077.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,33,0,velocity,size,colour,red,large,slow,SC,1,1,1,1664996,27.749933333333335
1459.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,34,0,velocity,size,colour,red,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,35,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
2156.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,36,0,velocity,size,colour,red,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,37,0,velocity,size,colour,blue,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,38,0,velocity,size,colour,red,small,fast,R,0,1,1,1664996,27.749933333333335
1129.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,39,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
1500.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,40,0,velocity,size,colour,red,small,fast,R,1,0,1,1664996,27.749933333333335
1999.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,41,0,velocity,size,colour,blue,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,42,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
949.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,43,0,velocity,size,colour,red,small,fast,R,1,0,1,1664996,27.749933333333335
988.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,44,0,velocity,size,colour,blue,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,45,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
2466.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,46,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
3998.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,47,0,velocity,size,colour,red,small,slow,SC,1,1,1,1664996,27.749933333333335
1090.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,48,0,velocity,size,colour,red,small,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,49,0,velocity,size,colour,blue,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,50,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
2096.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,51,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,52,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,53,0,velocity,size,colour,blue,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,54,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
981.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,55,0,velocity,size,colour,blue,large,fast,OC,1,1,1,1664996,27.749933333333335
999.0,698a1aecb901606f08bb1ecb,A,outcome,1,2,56,0,velocity,size,colour,blue,large,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,57,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,58,0,velocity,size,colour,blue,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,59,0,velocity,size,colour,red,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,2,60,0,velocity,size,colour,blue,small,fast,R,0,0,1,1664996,27.749933333333335
1510.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,1,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
1060.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,2,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,3,0,velocity,size,colour,red,small,slow,SC,0,0,0,1664996,27.749933333333335
1544.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,4,0,velocity,size,colour,red,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,5,0,velocity,size,colour,blue,small,fast,R,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,6,0,velocity,size,colour,red,small,slow,SC,0,0,0,1664996,27.749933333333335
1127.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,7,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,8,0,velocity,size,colour,red,small,slow,SC,0,0,0,1664996,27.749933333333335
937.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,9,0,velocity,size,colour,red,large,fast,OC,1,1,0,1664996,27.749933333333335
647.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,10,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,11,0,velocity,size,colour,red,small,fast,R,0,0,0,1664996,27.749933333333335
726.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,12,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,13,0,velocity,size,colour,blue,large,fast,OC,0,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,14,0,velocity,size,colour,blue,small,slow,SC,0,0,0,1664996,27.749933333333335
727.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,15,0,velocity,size,colour,blue,large,fast,OC,1,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,16,0,velocity,size,colour,red,small,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,17,0,velocity,size,colour,blue,small,slow,SC,0,0,0,1664996,27.749933333333335
636.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,18,0,velocity,size,colour,blue,large,fast,OC,1,1,0,1664996,27.749933333333335
1180.0,698a1aecb901606f08bb1ecb,A,outcome,1,3,19,0,velocity,size,colour,blue,large,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,1,3,20,0,velocity,size,colour,blue,small,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,1,1,velocity,colour,size,green,small,fast,R,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,2,1,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,3,1,velocity,colour,size,purple,large,fast,OC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,4,1,velocity,colour,size,purple,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,5,1,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,6,1,velocity,colour,size,green,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,7,1,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,8,1,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,9,1,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,1,10,1,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,1,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,2,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,3,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,4,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,5,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
1589.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,6,0,velocity,colour,size,green,large,fast,OC,1,1,1,1664996,27.749933333333335
1426.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,7,0,velocity,colour,size,green,small,fast,R,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,8,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
1467.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,9,0,velocity,colour,size,purple,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,10,0,velocity,colour,size,purple,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,11,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,12,0,velocity,colour,size,purple,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,13,0,velocity,colour,size,purple,large,slow,SC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,14,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,15,0,velocity,colour,size,purple,small,fast,R,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,16,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,17,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,18,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
1523.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,19,0,velocity,colour,size,green,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,20,0,velocity,colour,size,purple,large,fast,OC,0,1,1,1664996,27.749933333333335
1265.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,21,0,velocity,colour,size,purple,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,22,0,velocity,colour,size,green,large,slow,SC,0,1,1,1664996,27.749933333333335
2626.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,23,0,velocity,colour,size,green,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,24,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,25,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,26,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,27,0,velocity,colour,size,purple,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,28,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,29,0,velocity,colour,size,green,small,fast,R,0,0,1,1664996,27.749933333333335
1502.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,30,0,velocity,colour,size,purple,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,31,0,velocity,colour,size,purple,large,fast,OC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,32,0,velocity,colour,size,purple,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,33,0,velocity,colour,size,purple,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,34,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,35,0,velocity,colour,size,green,large,slow,SC,0,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,36,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,37,0,velocity,colour,size,purple,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,38,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,39,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,40,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,41,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,42,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,43,0,velocity,colour,size,purple,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,44,0,velocity,colour,size,purple,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,45,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,46,0,velocity,colour,size,purple,large,fast,OC,0,1,1,1664996,27.749933333333335
1706.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,47,0,velocity,colour,size,green,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,48,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,49,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,50,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
2858.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,51,0,velocity,colour,size,purple,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,52,0,velocity,colour,size,green,large,slow,SC,0,0,1,1664996,27.749933333333335
977.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,53,0,velocity,colour,size,purple,large,fast,OC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,54,0,velocity,colour,size,purple,large,slow,SC,0,0,1,1664996,27.749933333333335
1796.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,55,0,velocity,colour,size,green,small,fast,R,1,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,56,0,velocity,colour,size,green,small,slow,SC,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,57,0,velocity,colour,size,purple,small,slow,SC,0,1,1,1664996,27.749933333333335
762.0,698a1aecb901606f08bb1ecb,A,outcome,2,2,58,0,velocity,colour,size,purple,small,slow,SC,1,1,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,59,0,velocity,colour,size,green,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,2,60,0,velocity,colour,size,green,small,fast,R,0,0,1,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,1,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,2,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,3,0,velocity,colour,size,purple,small,slow,SC,0,0,0,1664996,27.749933333333335
345.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,4,0,velocity,colour,size,purple,small,slow,SC,1,1,0,1664996,27.749933333333335
1140.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,5,0,velocity,colour,size,purple,small,fast,R,1,0,0,1664996,27.749933333333335
1210.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,6,0,velocity,colour,size,purple,large,fast,OC,1,1,0,1664996,27.749933333333335
1150.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,7,0,velocity,colour,size,purple,small,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,8,0,velocity,colour,size,green,small,fast,R,0,0,0,1664996,27.749933333333335
1277.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,9,0,velocity,colour,size,green,large,fast,OC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,10,0,velocity,colour,size,purple,large,fast,OC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,11,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,12,0,velocity,colour,size,purple,large,slow,SC,0,1,0,1664996,27.749933333333335
637.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,13,0,velocity,colour,size,purple,small,slow,SC,1,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,14,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
3020.0,698a1aecb901606f08bb1ecb,A,outcome,2,3,15,0,velocity,colour,size,green,small,slow,SC,1,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,16,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,17,0,velocity,colour,size,purple,large,fast,OC,0,1,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,18,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,19,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1664996,27.749933333333335
,698a1aecb901606f08bb1ecb,A,outcome,2,3,20,0,velocity,colour,size,green,large,slow,SC,0,0,0,1664996,27.749933333333335
,699b3b0cd963c155945362cd,A,outcome,1,1,1,1,size,velocity,colour,red,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,2,1,size,velocity,colour,red,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,3,1,size,velocity,colour,red,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,4,1,size,velocity,colour,red,small,fast,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,5,1,size,velocity,colour,red,large,fast,OC,0,1,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,6,1,size,velocity,colour,red,large,fast,OC,0,1,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,7,1,size,velocity,colour,blue,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,8,1,size,velocity,colour,red,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,9,1,size,velocity,colour,blue,small,slow,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,1,10,1,size,velocity,colour,red,large,slow,R,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,2,1,0,size,velocity,colour,blue,small,fast,SC,0,0,1,1630430,27.173833333333334
,699b3b0cd963c155945362cd,A,outcome,1,2,2,0,size,velocity,colour,red,small,fast,SC,0,0,1,1630430,27.173833333333334
